cik	companyname	adsh	date	tag	label	value	report	datatype
1515003	CPI INTERNATIONAL HOLDING CORP.	0001515003-13-000032	20110131	EffectiveIncomeTaxRateReconciliationTaxCreditsResearch	Research and development credit	0.0620	https://www.sec.gov/Archives/edgar/data/1515003/000151500313000032/R85.htm	percent	
1515003	CPI INTERNATIONAL HOLDING CORP.	0001515003-13-000032	20110930	EffectiveIncomeTaxRateReconciliationTaxCreditsResearch	Research and development credit	-0.0410	https://www.sec.gov/Archives/edgar/data/1515003/000151500313000032/R85.htm	percent	
1289550	XENONICS HOLDINGS, INC.	0001193125-13-478688	20120930	EffectiveIncomeTaxRateReconciliationTaxCreditsResearch	R&D credit carry-forward	0.0400	https://www.sec.gov/Archives/edgar/data/1289550/000119312513478688/R52.htm	percent	
1289550	XENONICS HOLDINGS, INC.	0001193125-13-478688	20130930	EffectiveIncomeTaxRateReconciliationTaxCreditsResearch	R&D credit carry-forward	0.0000	https://www.sec.gov/Archives/edgar/data/1289550/000119312513478688/R52.htm	percent	
1382230	ESSA BANCORP, INC.	0001193125-13-474578	20110930	EffectiveIncomeTaxRateReconciliationTaxExemptIncome	Tax-exempt income, Percentage of pretax income	-0.0520	https://www.sec.gov/Archives/edgar/data/1382230/000119312513474578/R89.htm	percent	
1382230	ESSA BANCORP, INC.	0001193125-13-474578	20130930	EffectiveIncomeTaxRateReconciliationTaxExemptIncome	Tax-exempt income, Percentage of pretax income	-0.0330	https://www.sec.gov/Archives/edgar/data/1382230/000119312513474578/R89.htm	percent	
1382230	ESSA BANCORP, INC.	0001193125-13-474578	20120930	EffectiveIncomeTaxRateReconciliationTaxExemptIncome	Tax-exempt income, Percentage of pretax income	-1.2550	https://www.sec.gov/Archives/edgar/data/1382230/000119312513474578/R89.htm	percent	
889156	ALLBRITTON COMMUNICATIONS CO	0001193125-13-471759	20130930	EffectiveIncomeTaxRateReconciliationTaxExemptIncome	Gain on settlement of insurance policies	-0.0260	https://www.sec.gov/Archives/edgar/data/889156/000119312513471759/R37.htm	percent	
1158420	CHINA HGS REAL ESTATE INC.	0001144204-13-067182	20130930	EffectiveIncomeTaxRateReconciliationTaxExemptIncome	Exemption rendered by local tax authorities	-0.1870	https://www.sec.gov/Archives/edgar/data/1158420/000114420413067182/R49.htm	percent	
1158420	CHINA HGS REAL ESTATE INC.	0001144204-13-067182	20120930	EffectiveIncomeTaxRateReconciliationTaxExemptIncome	Exemption rendered by local tax authorities	-0.1980	https://www.sec.gov/Archives/edgar/data/1158420/000114420413067182/R49.htm	percent	
1009626	BROCADE COMMUNICATIONS SYSTEMS INC	0001009626-13-000127	20131031	EffectiveIncomeTaxRateReconciliationTaxSettlements	Audit settlement and reinstated tax credit	0.0130	https://www.sec.gov/Archives/edgar/data/1009626/000100962613000127/R93.htm	percent	
1009626	BROCADE COMMUNICATIONS SYSTEMS INC	0001009626-13-000127	20121031	EffectiveIncomeTaxRateReconciliationTaxSettlements	Audit settlement and reinstated tax credit	-0.0290	https://www.sec.gov/Archives/edgar/data/1009626/000100962613000127/R93.htm	percent	
1009626	BROCADE COMMUNICATIONS SYSTEMS INC	0001009626-13-000127	20111031	EffectiveIncomeTaxRateReconciliationTaxSettlements	Audit settlement and reinstated tax credit	-0.1170	https://www.sec.gov/Archives/edgar/data/1009626/000100962613000127/R93.htm	percent	
8411	ATWOOD OCEANICS INC	0000008411-13-000127	20110930	EffectiveIncomeTaxRateReconciliationTaxSettlements	Resolution of prior period tax items	0.0000	https://www.sec.gov/Archives/edgar/data/8411/000000841113000127/R64.htm	percent	
8411	ATWOOD OCEANICS INC	0000008411-13-000127	20120930	EffectiveIncomeTaxRateReconciliationTaxSettlements	Resolution of prior period tax items	-0.0300	https://www.sec.gov/Archives/edgar/data/8411/000000841113000127/R64.htm	percent	
8411	ATWOOD OCEANICS INC	0000008411-13-000127	20130930	EffectiveIncomeTaxRateReconciliationTaxSettlements	Resolution of prior period tax items	0.0000	https://www.sec.gov/Archives/edgar/data/8411/000000841113000127/R64.htm	percent	
96699	TECHNICAL COMMUNICATIONS CORP	0001193125-13-479174	20130930	EffectiveIncomeTaxRateReconciliationTaxSettlementsStateAndLocal	Change in state effective rate, Percent	0.0660	https://www.sec.gov/Archives/edgar/data/96699/000119312513479174/R56.htm	percent	
1417172	GREEN DRAGON WOOD PRODUCTS, INC.	0001185185-13-002186	20130331	ForeignIncomeTaxExpenseBenefitContinuingOperations	Income tax expenses	197.0000	https://www.sec.gov/Archives/edgar/data/1417172/000118518513002186/R62.htm	monetary	
1417172	GREEN DRAGON WOOD PRODUCTS, INC.	0001185185-13-002186	20120331	ForeignIncomeTaxExpenseBenefitContinuingOperations	Income tax expenses	38330.0000	https://www.sec.gov/Archives/edgar/data/1417172/000118518513002186/R62.htm	monetary	
56978	KULICKE & SOFFA INDUSTRIES INC	0000056978-13-000096	20110930	IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic	United States operations	33531000.0000	https://www.sec.gov/Archives/edgar/data/56978/000005697813000096/R61.htm	monetary	
56978	KULICKE & SOFFA INDUSTRIES INC	0000056978-13-000096	20120930	IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic	United States operations	-6111000.0000	https://www.sec.gov/Archives/edgar/data/56978/000005697813000096/R61.htm	monetary	
56978	KULICKE & SOFFA INDUSTRIES INC	0000056978-13-000096	20130930	IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic	United States operations	-4340000.0000	https://www.sec.gov/Archives/edgar/data/56978/000005697813000096/R61.htm	monetary	
56978	KULICKE & SOFFA INDUSTRIES INC	0000056978-13-000096	20110930	IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest	Income from operations before income taxes	162428000.0000	https://www.sec.gov/Archives/edgar/data/56978/000005697813000096/R61.htm	monetary	
56978	KULICKE & SOFFA INDUSTRIES INC	0000056978-13-000096	20120930	IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest	Income from operations before income taxes	174251000.0000	https://www.sec.gov/Archives/edgar/data/56978/000005697813000096/R61.htm	monetary	
56978	KULICKE & SOFFA INDUSTRIES INC	0000056978-13-000096	20130930	IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest	Income from operations before income taxes	66668000.0000	https://www.sec.gov/Archives/edgar/data/56978/000005697813000096/R61.htm	monetary	
56978	KULICKE & SOFFA INDUSTRIES INC	0000056978-13-000096	20110930	IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign	Foreign operations	128897000.0000	https://www.sec.gov/Archives/edgar/data/56978/000005697813000096/R61.htm	monetary	
56978	KULICKE & SOFFA INDUSTRIES INC	0000056978-13-000096	20120930	IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign	Foreign operations	180362000.0000	https://www.sec.gov/Archives/edgar/data/56978/000005697813000096/R61.htm	monetary	
56978	KULICKE & SOFFA INDUSTRIES INC	0000056978-13-000096	20130930	IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign	Foreign operations	71008000.0000	https://www.sec.gov/Archives/edgar/data/56978/000005697813000096/R61.htm	monetary	
310056	VICON INDUSTRIES INC /NY/	0000310056-13-000030	20120930	IncomeTaxExpenseBenefit	Income Tax Expense (Benefit)	57000.0000	https://www.sec.gov/Archives/edgar/data/310056/000031005613000030/R26.htm	monetary	
310056	VICON INDUSTRIES INC /NY/	0000310056-13-000030	20130930	IncomeTaxExpenseBenefit	Income Tax Expense (Benefit)	-543000.0000	https://www.sec.gov/Archives/edgar/data/310056/000031005613000030/R26.htm	monetary	
56978	KULICKE & SOFFA INDUSTRIES INC	0000056978-13-000096	20110930	IncomeTaxExpenseBenefit	Provision for income taxes	34818000.0000	https://www.sec.gov/Archives/edgar/data/56978/000005697813000096/R63.htm	monetary	
56978	KULICKE & SOFFA INDUSTRIES INC	0000056978-13-000096	20111231	IncomeTaxExpenseBenefit	Provision for income taxes	1977000.0000	https://www.sec.gov/Archives/edgar/data/56978/000005697813000096/R63.htm	monetary	
56978	KULICKE & SOFFA INDUSTRIES INC	0000056978-13-000096	20120331	IncomeTaxExpenseBenefit	Provision for income taxes	1616000.0000	https://www.sec.gov/Archives/edgar/data/56978/000005697813000096/R63.htm	monetary	
56978	KULICKE & SOFFA INDUSTRIES INC	0000056978-13-000096	20120630	IncomeTaxExpenseBenefit	Provision for income taxes	6847000.0000	https://www.sec.gov/Archives/edgar/data/56978/000005697813000096/R63.htm	monetary	
56978	KULICKE & SOFFA INDUSTRIES INC	0000056978-13-000096	20120930	IncomeTaxExpenseBenefit	Provision for income taxes	3231000.0000	https://www.sec.gov/Archives/edgar/data/56978/000005697813000096/R63.htm	monetary	
56978	KULICKE & SOFFA INDUSTRIES INC	0000056978-13-000096	20120930	IncomeTaxExpenseBenefit	Provision for income taxes	13671000.0000	https://www.sec.gov/Archives/edgar/data/56978/000005697813000096/R63.htm	monetary	
56978	KULICKE & SOFFA INDUSTRIES INC	0000056978-13-000096	20121231	IncomeTaxExpenseBenefit	Provision for income taxes	775000.0000	https://www.sec.gov/Archives/edgar/data/56978/000005697813000096/R63.htm	monetary	
56978	KULICKE & SOFFA INDUSTRIES INC	0000056978-13-000096	20130331	IncomeTaxExpenseBenefit	Provision for income taxes	1041000.0000	https://www.sec.gov/Archives/edgar/data/56978/000005697813000096/R63.htm	monetary	
56978	KULICKE & SOFFA INDUSTRIES INC	0000056978-13-000096	20130630	IncomeTaxExpenseBenefit	Provision for income taxes	247000.0000	https://www.sec.gov/Archives/edgar/data/56978/000005697813000096/R63.htm	monetary	
56978	KULICKE & SOFFA INDUSTRIES INC	0000056978-13-000096	20130930	IncomeTaxExpenseBenefit	Provision for income taxes	5247000.0000	https://www.sec.gov/Archives/edgar/data/56978/000005697813000096/R63.htm	monetary	
56978	KULICKE & SOFFA INDUSTRIES INC	0000056978-13-000096	20130930	IncomeTaxExpenseBenefit	Provision for income taxes	7310000.0000	https://www.sec.gov/Archives/edgar/data/56978/000005697813000096/R63.htm	monetary	
1046050	TIMBERLAND BANCORP INC	0000939057-13-000539	20110930	IncomeTaxExpenseBenefitContinuingOperations	Provision for federal income taxes	304000.0000	https://www.sec.gov/Archives/edgar/data/1046050/000093905713000539/R99.htm	monetary	
1046050	TIMBERLAND BANCORP INC	0000939057-13-000539	20120930	IncomeTaxExpenseBenefitContinuingOperations	Provision for federal income taxes	1781000.0000	https://www.sec.gov/Archives/edgar/data/1046050/000093905713000539/R99.htm	monetary	
1046050	TIMBERLAND BANCORP INC	0000939057-13-000539	20130930	IncomeTaxExpenseBenefitContinuingOperations	Provision for federal income taxes	2514000.0000	https://www.sec.gov/Archives/edgar/data/1046050/000093905713000539/R99.htm	monetary	
915840	BEAZER HOMES USA INC	0000915840-13-000047	20120930	IncomeTaxExpenseBenefitContinuingOperations	Total	-40347000.0000	https://www.sec.gov/Archives/edgar/data/915840/000091584013000047/R59.htm	monetary	
915840	BEAZER HOMES USA INC	0000915840-13-000047	20110930	IncomeTaxExpenseBenefitContinuingOperations	Total	3366000.0000	https://www.sec.gov/Archives/edgar/data/915840/000091584013000047/R59.htm	monetary	
915840	BEAZER HOMES USA INC	0000915840-13-000047	20130930	IncomeTaxExpenseBenefitContinuingOperations	Total	-3489000.0000	https://www.sec.gov/Archives/edgar/data/915840/000091584013000047/R59.htm	monetary	
1046050	TIMBERLAND BANCORP INC	0000939057-13-000539	20110930	IncomeTaxRateReconciliationDeductionsEmployeeStockOwnershipPlanDividends	Dividends on ESOP	0.0000	https://www.sec.gov/Archives/edgar/data/1046050/000093905713000539/R99.htm	monetary	
1046050	TIMBERLAND BANCORP INC	0000939057-13-000539	20120930	IncomeTaxRateReconciliationDeductionsEmployeeStockOwnershipPlanDividends	Dividends on ESOP	0.0000	https://www.sec.gov/Archives/edgar/data/1046050/000093905713000539/R99.htm	monetary	
1046050	TIMBERLAND BANCORP INC	0000939057-13-000539	20130930	IncomeTaxRateReconciliationDeductionsEmployeeStockOwnershipPlanDividends	Dividends on ESOP	-24000.0000	https://www.sec.gov/Archives/edgar/data/1046050/000093905713000539/R99.htm	monetary	
915840	BEAZER HOMES USA INC	0000915840-13-000047	20110930	IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance	Valuation allowance	74047000.0000	https://www.sec.gov/Archives/edgar/data/915840/000091584013000047/R59.htm	monetary	
915840	BEAZER HOMES USA INC	0000915840-13-000047	20130930	IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance	Valuation allowance	11729000.0000	https://www.sec.gov/Archives/edgar/data/915840/000091584013000047/R59.htm	monetary	
915840	BEAZER HOMES USA INC	0000915840-13-000047	20120930	IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance	Valuation allowance	59601000.0000	https://www.sec.gov/Archives/edgar/data/915840/000091584013000047/R59.htm	monetary	
310056	VICON INDUSTRIES INC /NY/	0000310056-13-000030	20130930	IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance	Income Tax Reconciliation, Change in Deferred Tax Assets Valuation Allowance	-257000.0000	https://www.sec.gov/Archives/edgar/data/310056/000031005613000030/R26.htm	monetary	
310056	VICON INDUSTRIES INC /NY/	0000310056-13-000030	20120930	IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance	Income Tax Reconciliation, Change in Deferred Tax Assets Valuation Allowance	432000.0000	https://www.sec.gov/Archives/edgar/data/310056/000031005613000030/R26.htm	monetary	
56978	KULICKE & SOFFA INDUSTRIES INC	0000056978-13-000096	20110930	IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance	Change in valuation allowance	-962000.0000	https://www.sec.gov/Archives/edgar/data/56978/000005697813000096/R63.htm	monetary	
56978	KULICKE & SOFFA INDUSTRIES INC	0000056978-13-000096	20120930	IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance	Change in valuation allowance	1261000.0000	https://www.sec.gov/Archives/edgar/data/56978/000005697813000096/R63.htm	monetary	
56978	KULICKE & SOFFA INDUSTRIES INC	0000056978-13-000096	20130930	IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance	Change in valuation allowance	1429000.0000	https://www.sec.gov/Archives/edgar/data/56978/000005697813000096/R63.htm	monetary	
1046050	TIMBERLAND BANCORP INC	0000939057-13-000539	20110930	IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance	Change in estimated utilization of net capital loss carry-forward	0.0000	https://www.sec.gov/Archives/edgar/data/1046050/000093905713000539/R99.htm	monetary	
1046050	TIMBERLAND BANCORP INC	0000939057-13-000539	20120930	IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance	Change in estimated utilization of net capital loss carry-forward	-208000.0000	https://www.sec.gov/Archives/edgar/data/1046050/000093905713000539/R99.htm	monetary	
1046050	TIMBERLAND BANCORP INC	0000939057-13-000539	20130930	IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance	Change in estimated utilization of net capital loss carry-forward	281000.0000	https://www.sec.gov/Archives/edgar/data/1046050/000093905713000539/R99.htm	monetary	
1550603	MALVERN BANCORP, INC.	0001188112-13-003583	20110930	IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance	Adjustments resulting from: DTA valuation allowance		https://www.sec.gov/Archives/edgar/data/1550603/000118811213003583/R79.htm	monetary	
1550603	MALVERN BANCORP, INC.	0001188112-13-003583	20120930	IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance	Adjustments resulting from: DTA valuation allowance		https://www.sec.gov/Archives/edgar/data/1550603/000118811213003583/R79.htm	monetary	
1550603	MALVERN BANCORP, INC.	0001188112-13-003583	20130930	IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance	Adjustments resulting from: DTA valuation allowance	10724000.0000	https://www.sec.gov/Archives/edgar/data/1550603/000118811213003583/R79.htm	monetary	
1382230	ESSA BANCORP, INC.	0001193125-13-474578	20110930	IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance	Valuation allowance, Amount	39000.0000	https://www.sec.gov/Archives/edgar/data/1382230/000119312513474578/R89.htm	monetary	
1382230	ESSA BANCORP, INC.	0001193125-13-474578	20120930	IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance	Valuation allowance, Amount	247000.0000	https://www.sec.gov/Archives/edgar/data/1382230/000119312513474578/R89.htm	monetary	
109177	HARBINGER GROUP INC.	0000109177-13-000026	20110930	IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance	Valuation allowance for deferred tax assets	72300000.0000	https://www.sec.gov/Archives/edgar/data/109177/000010917713000026/R155.htm	monetary	
109177	HARBINGER GROUP INC.	0000109177-13-000026	20120930	IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance	Valuation allowance for deferred tax assets	-142100000.0000	https://www.sec.gov/Archives/edgar/data/109177/000010917713000026/R155.htm	monetary	
109177	HARBINGER GROUP INC.	0000109177-13-000026	20130930	IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance	Valuation allowance for deferred tax assets	152800000.0000	https://www.sec.gov/Archives/edgar/data/109177/000010917713000026/R155.htm	monetary	
1556753	MOBILE GAMING INTERNATIONAL CORP	0001557240-13-000348	20120731	IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance	Change in valuation allowance	246.0000	https://www.sec.gov/Archives/edgar/data/1556753/000155724013000348/R21.htm	monetary	
1556753	MOBILE GAMING INTERNATIONAL CORP	0001557240-13-000348	20130731	IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance	Change in valuation allowance	15431.0000	https://www.sec.gov/Archives/edgar/data/1556753/000155724013000348/R21.htm	monetary	
1502952	BROADCAST LIVE DIGITAL CORP.	0001393905-13-000713	20130831	IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance	Income tax reconciliation, valuation allowance	47207.0000	https://www.sec.gov/Archives/edgar/data/1502952/000139390513000713/R37.htm	monetary	
1502952	BROADCAST LIVE DIGITAL CORP.	0001393905-13-000713	20120831	IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance	Income tax reconciliation, valuation allowance	9372.0000	https://www.sec.gov/Archives/edgar/data/1502952/000139390513000713/R37.htm	monetary	
1288750	TIMBERLINE RESOURCES CORP	0001052918-13-000519	20130930	IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance	Effective Income Tax Rate Reconciliation, Change in Deferred Tax Assets Valuation Allowance, Amount	606000.0000	https://www.sec.gov/Archives/edgar/data/1288750/000105291813000519/R74.htm	monetary	
1288750	TIMBERLINE RESOURCES CORP	0001052918-13-000519	20120930	IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance	Effective Income Tax Rate Reconciliation, Change in Deferred Tax Assets Valuation Allowance, Amount	1726000.0000	https://www.sec.gov/Archives/edgar/data/1288750/000105291813000519/R74.htm	monetary	
924383	LRAD CORP	0001437749-13-015128	20130930	IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance	Change in valuation allowance	-917000.0000	https://www.sec.gov/Archives/edgar/data/924383/000143774913015128/R46.htm	monetary	
924383	LRAD CORP	0001437749-13-015128	20120930	IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance	Change in valuation allowance	-1862000.0000	https://www.sec.gov/Archives/edgar/data/924383/000143774913015128/R46.htm	monetary	
1060426	AOXING PHARMACEUTICAL COMPANY, INC.	0001096906-13-001576	20130630	IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance	Effective Income Tax Rate Reconciliation, Change in Deferred Tax Assets Valuation Allowance, Amount	1852280.0000	https://www.sec.gov/Archives/edgar/data/1060426/000109690613001576/R82.htm	monetary	
1060426	AOXING PHARMACEUTICAL COMPANY, INC.	0001096906-13-001576	20120630	IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance	Effective Income Tax Rate Reconciliation, Change in Deferred Tax Assets Valuation Allowance, Amount	276931.0000	https://www.sec.gov/Archives/edgar/data/1060426/000109690613001576/R82.htm	monetary	
96699	TECHNICAL COMMUNICATIONS CORP	0001193125-13-479174	20130930	IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance	Valuation allowance	-77633.0000	https://www.sec.gov/Archives/edgar/data/96699/000119312513479174/R56.htm	monetary	
96699	TECHNICAL COMMUNICATIONS CORP	0001193125-13-479174	20120930	IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance	Valuation allowance	31688.0000	https://www.sec.gov/Archives/edgar/data/96699/000119312513479174/R56.htm	monetary	
1044577	CHINA PRECISION STEEL, INC.	0001493152-13-001985	20130630	IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance	Valuation allowance	15333099.0000	https://www.sec.gov/Archives/edgar/data/1044577/000149315213001985/R71.htm	monetary	
1044577	CHINA PRECISION STEEL, INC.	0001493152-13-001985	20120630	IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance	Valuation allowance	4349538.0000	https://www.sec.gov/Archives/edgar/data/1044577/000149315213001985/R71.htm	monetary	
1288750	TIMBERLINE RESOURCES CORP	0001052918-13-000519	20130930	IncomeTaxReconciliationChangeInEnactedTaxRate	Effective Income Tax Rate Reconciliation, Change in Enacted Tax Rate, Amount	-574000.0000	https://www.sec.gov/Archives/edgar/data/1288750/000105291813000519/R74.htm	monetary	
1502952	BROADCAST LIVE DIGITAL CORP.	0001393905-13-000713	20130831	IncomeTaxReconciliationDeductions	Expected income recovery at the statutory rate	-47207.0000	https://www.sec.gov/Archives/edgar/data/1502952/000139390513000713/R37.htm	monetary	
1502952	BROADCAST LIVE DIGITAL CORP.	0001393905-13-000713	20120831	IncomeTaxReconciliationDeductions	Expected income recovery at the statutory rate	-9372.0000	https://www.sec.gov/Archives/edgar/data/1502952/000139390513000713/R37.htm	monetary	
109177	HARBINGER GROUP INC.	0000109177-13-000026	20110930	IncomeTaxReconciliationDeductionsDividends	Dividends received deduction	0.0000	https://www.sec.gov/Archives/edgar/data/109177/000010917713000026/R155.htm	monetary	
109177	HARBINGER GROUP INC.	0000109177-13-000026	20120930	IncomeTaxReconciliationDeductionsDividends	Dividends received deduction	900000.0000	https://www.sec.gov/Archives/edgar/data/109177/000010917713000026/R155.htm	monetary	
109177	HARBINGER GROUP INC.	0000109177-13-000026	20130930	IncomeTaxReconciliationDeductionsDividends	Dividends received deduction	-1400000.0000	https://www.sec.gov/Archives/edgar/data/109177/000010917713000026/R155.htm	monetary	
88572	SECURITY LAND & DEVELOPMENT CORP	0001003297-13-000567	20130930	IncomeTaxReconciliationDeductionsOther	Other	-381.0000	https://www.sec.gov/Archives/edgar/data/88572/000100329713000567/R27.htm	monetary	
88572	SECURITY LAND & DEVELOPMENT CORP	0001003297-13-000567	20120930	IncomeTaxReconciliationDeductionsOther	Other	-379.0000	https://www.sec.gov/Archives/edgar/data/88572/000100329713000567/R27.htm	monetary	
56978	KULICKE & SOFFA INDUSTRIES INC	0000056978-13-000096	20110930	IncomeTaxReconciliationForeignIncomeTaxRateDifferential	Effect of earnings of foreign subsidiaries subject to different tax rates	-17300000.0000	https://www.sec.gov/Archives/edgar/data/56978/000005697813000096/R63.htm	monetary	
56978	KULICKE & SOFFA INDUSTRIES INC	0000056978-13-000096	20120930	IncomeTaxReconciliationForeignIncomeTaxRateDifferential	Effect of earnings of foreign subsidiaries subject to different tax rates	-30067000.0000	https://www.sec.gov/Archives/edgar/data/56978/000005697813000096/R63.htm	monetary	
56978	KULICKE & SOFFA INDUSTRIES INC	0000056978-13-000096	20130930	IncomeTaxReconciliationForeignIncomeTaxRateDifferential	Effect of earnings of foreign subsidiaries subject to different tax rates	-11193000.0000	https://www.sec.gov/Archives/edgar/data/56978/000005697813000096/R63.htm	monetary	
310056	VICON INDUSTRIES INC /NY/	0000310056-13-000030	20120930	IncomeTaxReconciliationForeignIncomeTaxRateDifferential	Income Tax Reconciliation, Foreign Income Tax Rate Differential	62000.0000	https://www.sec.gov/Archives/edgar/data/310056/000031005613000030/R26.htm	monetary	
310056	VICON INDUSTRIES INC /NY/	0000310056-13-000030	20130930	IncomeTaxReconciliationForeignIncomeTaxRateDifferential	Income Tax Reconciliation, Foreign Income Tax Rate Differential	178000.0000	https://www.sec.gov/Archives/edgar/data/310056/000031005613000030/R26.htm	monetary	
1414382	CONCRETE LEVELING SYSTEMS INC	0001165527-13-000900	20130731	IncomeTaxReconciliationForeignIncomeTaxRateDifferential	Income taxes at statutory rate (Income)	-29000.0000	https://www.sec.gov/Archives/edgar/data/1414382/000116552713000900/R20.htm	monetary	
1414382	CONCRETE LEVELING SYSTEMS INC	0001165527-13-000900	20120731	IncomeTaxReconciliationForeignIncomeTaxRateDifferential	Income taxes at statutory rate (Income)	-38500.0000	https://www.sec.gov/Archives/edgar/data/1414382/000116552713000900/R20.htm	monetary	
1060426	AOXING PHARMACEUTICAL COMPANY, INC.	0001096906-13-001576	20130630	IncomeTaxReconciliationForeignIncomeTaxRateDifferential	Effective Income Tax Rate Reconciliation, Foreign Income Tax Rate Differential, Amount	541696.0000	https://www.sec.gov/Archives/edgar/data/1060426/000109690613001576/R82.htm	monetary	
1060426	AOXING PHARMACEUTICAL COMPANY, INC.	0001096906-13-001576	20120630	IncomeTaxReconciliationForeignIncomeTaxRateDifferential	Effective Income Tax Rate Reconciliation, Foreign Income Tax Rate Differential, Amount	-46623.0000	https://www.sec.gov/Archives/edgar/data/1060426/000109690613001576/R82.htm	monetary	
109177	HARBINGER GROUP INC.	0000109177-13-000026	20110930	IncomeTaxReconciliationForeignIncomeTaxRateDifferential	Foreign rate differential	-12600000.0000	https://www.sec.gov/Archives/edgar/data/109177/000010917713000026/R155.htm	monetary	
109177	HARBINGER GROUP INC.	0000109177-13-000026	20120930	IncomeTaxReconciliationForeignIncomeTaxRateDifferential	Foreign rate differential	-14100000.0000	https://www.sec.gov/Archives/edgar/data/109177/000010917713000026/R155.htm	monetary	
109177	HARBINGER GROUP INC.	0000109177-13-000026	20130930	IncomeTaxReconciliationForeignIncomeTaxRateDifferential	Foreign rate differential	-18800000.0000	https://www.sec.gov/Archives/edgar/data/109177/000010917713000026/R155.htm	monetary	
1002517	NUANCE COMMUNICATIONS, INC.	0001002517-13-000060	20110930	IncomeTaxReconciliationForeignIncomeTaxRateDifferential	Foreign tax rate and other foreign related tax items	2831000.0000	https://www.sec.gov/Archives/edgar/data/1002517/000100251713000060/R112.htm	monetary	
1002517	NUANCE COMMUNICATIONS, INC.	0001002517-13-000060	20120930	IncomeTaxReconciliationForeignIncomeTaxRateDifferential	Foreign tax rate and other foreign related tax items	-42087000.0000	https://www.sec.gov/Archives/edgar/data/1002517/000100251713000060/R112.htm	monetary	
1002517	NUANCE COMMUNICATIONS, INC.	0001002517-13-000060	20130930	IncomeTaxReconciliationForeignIncomeTaxRateDifferential	Foreign tax rate and other foreign related tax items	1086000.0000	https://www.sec.gov/Archives/edgar/data/1002517/000100251713000060/R112.htm	monetary	
1002517	NUANCE COMMUNICATIONS, INC.	0001002517-13-000060	20130930	IncomeTaxReconciliationForeignIncomeTaxRateDifferential	Foreign tax rate and other foreign related tax items	27100000.0000	https://www.sec.gov/Archives/edgar/data/1002517/000100251713000060/R112.htm	monetary	
1002517	NUANCE COMMUNICATIONS, INC.	0001002517-13-000060	20130930	IncomeTaxReconciliationForeignIncomeTaxRateDifferential	Foreign tax rate and other foreign related tax items	-26000000.0000	https://www.sec.gov/Archives/edgar/data/1002517/000100251713000060/R112.htm	monetary	
1046050	TIMBERLAND BANCORP INC	0000939057-13-000539	20110930	IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate	Expected tax provision at statutory rate	474000.0000	https://www.sec.gov/Archives/edgar/data/1046050/000093905713000539/R99.htm	monetary	
